time,double_support,RT_single_support,LT_single_support,Pelvis_A_X,Pelvis_A_Y,Pelvis_A_Z,Lower spine_A_X,Lower spine_A_Y,Lower spine_A_Z,Upper spine_A_X,Upper spine_A_Y,Upper spine_A_Z,Pelvis_Gyro_X,Pelvis_Gyro_Y,Pelvis_Gyro_Z,Lower spine_Gyro_X,Lower spine_Gyro_Y,Lower spine_Gyro_Z,Upper spine_Gyro_X,Upper spine_Gyro_Y,Upper spine_Gyro_Z
17.84,1,0,0,8.475473876953124,0.7835024932738744,0.612915625,8.963891015625,3.088520142091895,-0.0248772516285853,10.0652237842002,2.26850607312063,2.667140649904395,127.0625,11.15625,2.64453125,98.3125,3.5078125,-10.7578125,100.6875,1.393554688,39.40625
17.845,1,0,0,8.671798413576271,0.6973112335082495,0.5407902999694055,9.083601099123145,3.284844677734375,-0.07373392925706815,10.342951171875,2.14759888891499,2.863465185546875,122.125,9.984375,2.580078125,100.625,3.076171875,-10.984375,98.875,3.205078125,36.9375
17.85,1,0,0,9.064447485841896,0.45579614100934196,0.588075782818783,9.390058911623145,3.4476503906250002,-0.18405425265515749,10.35252798341895,2.12605107421875,3.1196447634287603,119.9375,9.9453125,2.5234375,98.8125,2.66796875,-9.53125,96.5625,4.66796875,34.65625
17.855,1,0,0,9.4618849609375,0.1319803664854675,0.7457938171631885,9.82580361328125,3.50511123046875,-0.2319382858582825,10.1514150390625,2.218227838502515,3.3063924924306147,122.5,10.40625,2.63671875,95.25,2.318359375,-7.75390625,94.5,5.1015625,32.71875
17.86,1,0,0,9.74440075732627,-0.084545246121203,0.868496652233938,10.27591353029395,3.34948812280376,-0.200065476260517,9.89284126466895,2.36187993811189,3.38779534936626,127.3125,11.2578125,3.1640625,91.5,2.66796875,-6.02734375,92.5625,4.078125,31.203125
17.865,1,0,0,9.883264453125,-0.12195464710404849,0.8547299927248145,10.6111017578125,2.9855694704600104,-0.0991349124525375,9.67257470703125,2.5163059450693854,3.36864173608501,132.125,11.921875,4.4609375,91.0625,4.05859375,-5.453125,90.875,2.84765625,30.3125
17.87,1,0,0,9.911994877950201,-0.01818096885589215,0.7398083130373145,10.7643306640625,2.5187001464843752,0.0708159959809946,9.59596025390625,2.647987036623145,3.3159692990712397,134.125,13.015625,7.04296875,95.0,6.1328125,-6.62109375,88.9375,2.236328125,29.75
17.875,1,0,0,9.873687651387701,0.110058457609744,0.648230099499563,10.7643306640625,2.09372935217439,0.2059013427734375,9.6917283203125,2.686294263185645,3.30878669482627,133.5,13.609375,9.90625,102.8125,8.2578125,-8.421875,87.25,2.83984375,29.265625
17.88,1,0,0,9.835380424825201,0.2385223404359705,0.651821402014314,10.66856259765625,1.71065708654939,0.298527019503797,9.883264453125,2.66235224609375,3.36864173608501,130.75,13.859375,13.2421875,112.625,10.0625,-10.125,85.625,4.55859375,28.953125
17.885,1,0,0,9.80665,0.3908534210082495,0.639251843310752,10.57279453125,1.440112298216235,0.3063081748870465,10.09395419921875,2.5809493901387697,3.43089097875874,127.625,12.734375,16.0,122.375,11.2734375,-10.984375,84.3125,6.23046875,28.515625
17.89,1,0,0,9.82580361328125,0.46507367252212656,0.638653292858938,10.486603276387699,1.265335577269995,0.278026667804032,10.189722265625,2.44926829858501,3.45004459203999,123.875,10.6328125,17.78125,129.625,12.2421875,-11.0859375,83.25,7.08984375,28.015625
17.895,1,0,0,9.8449572265625,0.47016135097027945,0.6171054778684985,10.39083520998145,1.151012448426575,0.241066179660047,10.1514150390625,2.30441909826814,3.440467785399365,121.3125,8.515625,18.75,133.75,12.8203125,-10.359375,82.3125,7.234375,27.203125
17.9,1,0,0,9.8449572265625,0.492307716412533,0.5252279892029065,10.3046439453125,1.058237134279395,0.235529588274967,9.93114849123145,2.1835119140625,3.4380735839843752,120.3125,6.86328125,18.546875,134.75,13.4375,-9.15625,81.25,7.29296875,26.609375
17.905,1,0,0,9.873687651387701,0.583885929852218,0.4162918136412805,10.189722265625,1.0031704958506351,0.17657237239974852,9.62947907763877,2.133233679444385,3.4811692143575197,119.6875,5.4296875,18.625,133.5,14.1015625,-7.4921875,80.0625,7.51171875,26.25
17.91,1,0,0,9.86411083984375,0.6949170318971265,0.32740707703862554,10.09395419921875,0.9792284790529395,0.12689268803731452,9.303867651857521,2.073378638185645,3.567360474123145,118.9375,3.896484375,18.234375,130.625,14.5390625,-5.71875,79.125,7.66015625,26.03125
17.915,1,0,0,9.8449572265625,0.824203921545564,0.17657237239974852,10.00776294435645,0.9726444244752516,0.0649801294288475,9.030928662109375,2.020706201171875,3.6391865234375,117.875,3.125,18.125,126.6875,14.828125,-3.9375,77.625,7.640625,26.03125
17.92,1,0,0,9.81622681154395,0.9720458740234376,-0.0354828167871674,9.950302104512701,1.02352120983938,-0.000685059654744472,8.82502731982627,1.9608511599131349,3.682282153810645,116.0,3.080078125,18.046875,121.9375,14.875,-2.193359375,76.8125,7.56640625,26.140625
17.925,1,0,0,9.80665,1.13305593585282,-0.24540567014149903,9.883264453125,1.0815805995465448,-0.07287351302671545,8.719682446779396,1.9464859494618652,3.703829968506885,113.9375,2.951171875,18.453125,116.9375,14.078125,-0.03372192383,76.1875,7.5390625,25.875
17.93,0,1,0,9.82580361328125,1.29646019860686,-0.377086761499126,9.81622681154395,1.185728371885925,-0.177021285238609,8.700528833498145,1.9165584288324948,3.725377783203125,110.8125,3.240234375,19.0,111.6875,12.9921875,2.01953125,75.375,7.12890625,25.484375
17.935,0,1,0,9.835380424825201,1.479616626466895,-0.424671519476344,9.74918916015625,1.248576165403735,-0.2768295669984705,8.757989673341896,1.87465990014751,3.7158009765625,107.6875,3.248046875,19.90625,107.0625,11.453125,4.1875,74.6875,6.5703125,24.953125
17.94,0,1,0,9.8449572265625,1.6879121701649902,-0.457292517138877,9.658209497560646,1.302445703125,-0.3495534423828125,8.86333454638877,1.85790048828125,3.708618371336865,103.75,3.359375,20.953125,102.8125,9.9609375,6.09375,74.0,6.2421875,24.421875
17.945,0,1,0,9.86411083984375,1.87465990014751,-0.4836287353515625,9.55765302734375,1.36230074438374,-0.39205052181381095,8.9255837890625,1.7860744389668952,3.703829968506885,98.4375,3.830078125,21.90625,99.125,8.8828125,7.44140625,73.5625,5.64453125,24.296875
17.95,0,1,0,9.8449572265625,1.963245361328125,-0.46986207584243905,9.457096558107521,1.44250650061189,-0.3812766143676245,8.97825622607627,1.75614691735686,3.69664736328125,93.4375,4.3359375,22.46875,96.25,7.44921875,8.890625,73.3125,5.33984375,24.015625
17.955,0,1,0,9.82580361328125,2.003946789305615,-0.386663568139751,9.370905298341896,1.5562310795918952,-0.376787486273219,8.992621435546875,1.701080279908765,3.67749375,89.4375,3.96484375,22.59375,93.375,6.00390625,10.046875,73.0625,4.8671875,24.140625
17.96,0,1,0,9.81622681154395,2.056619226319385,-0.3393780852903735,9.313444458498145,1.656787548828125,-0.34087446132184196,8.968679419435645,1.656787548828125,3.65834013671875,85.9375,3.83203125,22.46875,90.6875,5.01953125,11.0234375,72.5625,4.2421875,24.59375
17.965,0,1,0,9.80665,2.138022082274365,-0.269497324356015,9.270348828125,1.747767212404395,-0.34745851589953,8.86812294921875,1.643619440065015,3.624821313966895,82.3125,2.8671875,21.75,88.4375,3.76953125,12.140625,72.25,3.65234375,25.0
17.97,0,1,0,9.81622681154395,2.13921918298186,-0.25872341690982853,9.255983618654396,1.81121355578562,-0.35015199283462656,8.74841286670127,1.66397015405376,3.586514087404395,78.875,2.4453125,20.84375,86.375,2.529296875,12.7421875,71.6875,3.181640625,25.6875
17.975,0,1,0,9.85453403810645,2.11767136828562,-0.267552035485686,9.2320416015625,1.865083093506885,-0.36900633088996954,8.662221606935645,1.70467158203125,3.54581265844624,75.9375,1.86328125,19.4375,84.3125,1.254882813,13.203125,71.0,2.751953125,26.328125
17.98,0,1,0,9.883264453125,2.0302830078125,-0.283413621478092,9.270348828125,1.90937582360686,-0.41449616238390496,8.571241943359375,1.7357962033681151,3.5290532475606446,74.0625,1.717773438,17.515625,82.5625,-0.1417236328,13.5703125,70.3125,2.37109375,26.734375
17.985,0,1,0,9.883264453125,1.97282216796875,-0.285358910348421,9.294290845216896,1.9321207399912599,-0.50068742214953,8.552088330078124,1.774103429930615,3.4859576171875,73.1875,1.319335938,15.7890625,81.0625,-0.9663085938,13.5703125,69.8125,1.866210938,26.96875
17.99,0,1,0,9.90241806640625,1.86029468969624,-0.300173033148219,9.342174878420021,1.9416975466318849,-0.568622894311626,8.595183960451271,1.82557876623689,3.4261025759287604,73.0625,1.2890625,13.9296875,80.0,-1.779296875,13.2421875,69.1875,1.342773438,27.0
17.995,0,1,0,9.89284126466895,1.848323681640625,-0.30526071169443847,9.375693701171874,1.9357120421137448,-0.609324322485249,8.662221606935645,1.829170068359375,3.3638533322743647,73.4375,1.112304688,12.3828125,79.75,-2.12109375,12.3828125,68.5625,0.673828125,26.90625
18.0,0,1,0,9.89284126466895,1.867477294921875,-0.325910701007157,9.414000927734374,1.91057292529502,-0.6428431457274365,8.815450513185645,1.82797296765188,3.27287366967876,72.6875,1.118164063,11.1875,80.25,-2.55859375,11.3125,67.8125,0.07336425781,26.828125
18.005,0,1,0,9.85453403810645,1.83635267358501,-0.328604177844187,9.428366138185645,1.85550628686626,-0.622492431640625,8.93994899951377,1.78368023657124,3.16034619140625,71.0,1.379882813,10.0390625,81.6875,-2.869140625,9.65625,67.0625,-0.4069824219,26.46875
18.01,0,1,0,9.80665,1.784877337278735,-0.2808697822540155,9.447519751466896,1.8052280522481452,-0.618901129125874,9.05965908203125,1.744175909301245,3.0334535036631354,69.6875,2.123046875,8.6875,83.875,-3.357421875,8.0078125,66.375,-0.556640625,26.296875
18.015,0,1,0,9.734823950685646,1.746570110716235,-0.2609679810060645,9.44273134765625,1.763329522582495,-0.6105214233888769,9.141061938966896,1.65559044812063,2.9328970334462396,68.625,2.662109375,7.5703125,86.5625,-3.75390625,6.29296875,65.375,-0.4458007813,26.359375
18.02,0,1,0,9.67257470703125,1.739387506471265,-0.22550386889354798,9.447519751466896,1.725022296019995,-0.6171054778684985,9.193734375,1.5753846928731452,2.861070984131885,67.8125,3.29296875,6.66015625,89.3125,-3.921875,4.82421875,64.375,-0.1595458984,26.296875
18.025,0,1,0,9.63426748046875,1.7705121278081302,-0.1714846939515955,9.423577734375,1.673546960694385,-0.651821402014314,9.203311181640625,1.48560213000437,2.834734765625,66.5625,4.03515625,6.26953125,91.5,-4.28515625,3.388671875,64.0,0.0534362793,26.40625
18.03,0,1,0,9.61032546435752,1.823184563841235,-0.09621697921569056,9.40442412109375,1.61728322155813,-0.6440402466310645,9.141061938966896,1.41976158422749,2.789244933836865,65.25,4.98828125,5.98046875,93.1875,-4.5234375,2.5625,63.4375,-0.1239624023,26.546875
18.035,0,1,0,9.581595044435646,1.865083093506885,0.0317979908010954,9.380482104982521,1.517923853029395,-0.6524199523680615,9.064447485841896,1.37068045031687,2.770091320555615,64.125,5.89453125,5.5859375,94.5,-4.97265625,1.962890625,63.03125,-0.03875732422,26.921875
18.04,0,1,0,9.55286462451377,1.873462799440015,0.09763853645048895,9.337386474609374,1.455674609375,-0.6266822845091234,8.95910261279502,1.3491326356206301,2.748543505859375,62.78125,7.22265625,5.2578125,94.875,-5.1796875,1.78515625,62.5625,0.1518554688,27.15625
18.045,0,1,0,9.548076220703125,1.8878280089106199,0.167743753823891,9.299079248046874,1.3994108702387449,-0.618901129125874,8.8489693359375,1.33835872827251,2.7198130859375,61.75,7.95703125,5.05859375,94.9375,-5.3671875,2.17578125,61.5625,-0.1539306641,27.8125
18.05,0,1,0,9.528922607421874,1.86628019421438,0.2557306648468915,9.303867651857521,1.380257256957495,-0.669777914391936,8.79150849609375,1.388636962890625,2.724601489748145,60.90625,8.453125,4.70703125,93.375,-5.58203125,3.044921875,60.75,-0.04010009766,28.25
18.055,0,1,0,9.543287817873145,1.8914193120137701,0.3465606903198755,9.318232861328125,1.35152683703562,-0.7206546997560646,8.738836060060645,1.465251416015625,2.724601489748145,60.40625,8.8984375,4.45703125,90.6875,-5.6484375,4.55859375,59.71875,-0.5844726563,28.671875
18.06,0,1,0,9.509768994140625,1.9812018739018802,0.40611645664690804,9.32780966796875,1.344344231809985,-0.7799111907591235,8.738836060060645,1.54904847436626,2.705447876466895,59.5625,9.109375,4.01171875,86.875,-5.72265625,6.2421875,59.15625,-1.135742188,29.109375
18.065,0,1,0,9.485826978029396,2.02549460498252,0.4300584732484705,9.351751685060645,1.350329736328125,-0.810437261938374,8.76756647998252,1.612494817747485,2.686294263185645,57.8125,9.0859375,3.7734375,81.5,-5.6328125,7.984375,58.28125,-1.6875,29.4375
18.07,0,1,0,9.495403784670021,2.07098443578999,0.4213794921875,9.3852705078125,1.3551181401387702,-0.849941589404502,8.820238916015626,1.7118541872568849,2.674323254149365,55.21875,9.2421875,3.6953125,75.5625,-5.4921875,9.8125,56.875,-2.2421875,29.828125
18.075,0,1,0,9.495403784670021,2.069787335082495,0.4073135574524695,9.447519751466896,1.39222826501311,-0.8469488372434985,8.896853369140626,1.752555615234375,2.66235224609375,52.15625,8.921875,3.60546875,69.625,-5.4140625,11.7109375,55.125,-2.623046875,30.0
18.08,0,1,0,9.524134204591896,2.06619603296001,0.386364292913844,9.466673364748145,1.4221557866231451,-0.848744488500874,8.99740983935752,1.782483135863745,2.6791116579600103,48.96875,8.4140625,3.619140625,63.71875,-5.3125,13.140625,53.1875,-3.173828125,30.375
18.085,0,1,0,9.567229833984374,2.06619603296001,0.39833530116559196,9.528922607421874,1.432929693971265,-0.832583627282561,9.064447485841896,1.7872715396743901,2.681505859375,46.25,8.078125,3.791015625,59.0625,-5.203125,14.359375,51.53125,-3.583984375,30.484375
18.09,0,1,0,9.576806640625,2.056619226319385,0.3914519714600635,9.55286462451377,1.46405431530813,-0.798466253686626,9.141061938966896,1.7549498166493651,2.6886884646006353,43.59375,8.2109375,4.43359375,54.8125,-4.90625,14.9375,50.4375,-4.12890625,30.703125
18.095,0,1,0,9.581595044435646,2.075772839600635,0.408510658258031,9.543287817873145,1.479616626466895,-0.7972691528810646,9.198522778810645,1.6867150694574948,2.674323254149365,41.0,8.4140625,5.24609375,51.59375,-4.9375,15.3671875,49.0625,-4.61328125,30.75
18.1,0,1,0,9.533711011232521,2.08175834313811,0.453401939398219,9.5384994140625,1.516726751341235,-0.7619546783815015,9.184157568359375,1.6232687260762702,2.6431986328125,37.8125,8.8359375,6.2890625,49.28125,-4.8671875,15.1328125,47.59375,-4.9140625,30.875
18.105,0,1,0,9.504980591310645,2.05183082250874,0.4833294601256555,9.5001921875,1.55144267578125,-0.7266402038819385,9.193734375,1.5705962890625,2.62643922094624,34.1875,9.0234375,7.578125,47.28125,-5.10546875,14.859375,46.0625,-4.94921875,30.765625
18.11,0,1,0,9.466673364748145,2.009932293823755,0.5291185669435645,9.47625017138877,1.616086120850635,-0.6979097839600635,9.145850341796875,1.52750065967002,2.6312276247568853,30.671875,8.9140625,8.9296875,45.34375,-5.56640625,14.4921875,44.25,-4.84765625,30.703125
18.115,0,1,0,9.433154541015625,1.9440917480468751,0.5497685562562831,9.457096558107521,1.66397015405376,-0.7194575988524365,9.09796630859375,1.5251064572743651,2.6120740114756353,27.484375,8.796875,10.2890625,42.8125,-5.97265625,13.96875,42.40625,-4.6015625,30.796875
18.12,0,1,0,9.418789331545021,1.8818425053731451,0.5641337662172206,9.457096558107521,1.71903679248252,-0.7679401825073755,9.03571706592002,1.51313544921875,2.58813199438374,24.796875,8.984375,11.765625,39.96875,-6.25,13.421875,40.25,-4.375,30.53125
18.125,0,1,0,9.40442412109375,1.845929480225635,0.5506663818359375,9.43794294482627,1.7357962033681151,-0.8110358123901881,8.973467822265626,1.54545717126311,2.56897838110249,22.25,9.0546875,13.359375,36.59375,-6.3671875,12.6328125,37.84375,-4.09765625,30.46875
18.13,0,1,0,9.39963571826377,1.85191498376311,0.5306149429750331,9.452308154296874,1.7501614138193848,-0.840364782763877,8.935160595703126,1.5598223817143801,2.5426421635762697,19.71875,8.890625,14.609375,33.375,-6.5,11.8515625,35.28125,-3.791015625,30.328125
18.135,0,1,0,9.39963571826377,1.837549774292505,0.5249287139769995,9.466673364748145,1.75375271594187,-0.865503900171001,8.930372192873145,1.5705962890625,2.54982476782124,17.15625,8.84375,15.953125,30.3125,-6.578125,11.09375,32.84375,-3.7265625,29.8125
18.14,0,1,0,9.34696328125,1.820790362426245,0.565031591796875,9.4618849609375,1.7357962033681151,-0.8511386902100635,8.935160595703126,1.57299049047749,2.5713725834981447,15.203125,8.9921875,16.875,27.109375,-6.33984375,9.9609375,30.828125,-3.87890625,29.171875
18.145,0,1,0,9.299079248046874,1.81121355578562,0.6326677887330641,9.44273134765625,1.7070657834462402,-0.8349778289917505,8.963891015625,1.5466542729512702,2.557007373046875,13.9765625,9.265625,17.59375,24.46875,-6.078125,8.6953125,29.546875,-4.13671875,28.03125
18.15,0,1,0,9.260772021484375,1.892616412721265,0.683544573999126,9.418789331545021,1.690306372560645,-0.808043060327251,8.99740983935752,1.503558642578125,2.54743056640625,12.6953125,9.3828125,18.046875,22.421875,-5.91796875,7.3984375,28.234375,-4.35546875,26.734375
18.155,0,1,0,9.198522778810645,1.97880767248689,0.7194575988524365,9.414000927734374,1.646013641480005,-0.775122787438811,9.03571706592002,1.40060797094624,2.51151754125874,10.625,9.1796875,18.59375,21.171875,-5.5625,6.05859375,27.0625,-4.58984375,25.171875
18.16,0,1,0,9.136273535156251,2.10091195641936,0.6961141327026881,9.375693701171874,1.61967742297312,-0.7398083130373145,9.05965908203125,1.3168109135762702,2.50672913842876,6.94921875,8.296875,19.21875,20.3125,-5.4296875,4.9453125,25.84375,-4.734375,23.625
18.165,0,1,0,9.117119921875,2.133233679444385,0.690128628576814,9.351751685060645,1.61728322155813,-0.7266402038819385,9.064447485841896,1.23181675451814,2.50672913842876,2.412109375,7.38671875,19.8125,19.328125,-5.55859375,3.73046875,24.96875,-4.78125,21.75
18.17,0,1,0,9.198522778810645,2.069787335082495,0.683544573999126,9.318232861328125,1.63643683483938,-0.7296329559448755,9.050082275390626,1.186326922730005,2.537853759765625,-1.7578125,7.0546875,19.96875,17.96875,-5.76953125,3.009765625,23.75,-4.9140625,20.0625
18.175,0,1,0,9.255983618654396,2.04105691516062,0.698508334313811,9.337386474609374,1.6974889768056152,-0.7481880187743115,9.04050546875,1.164180557189685,2.5833435915537604,-4.94140625,6.61328125,20.34375,15.9140625,-6.16796875,2.61328125,22.640625,-5.17578125,18.28125
18.18,0,1,0,9.28950244140625,2.001552587890625,0.7451952667113745,9.337386474609374,1.7453730100087401,-0.795473501623689,8.98304462890625,1.1851298220225102,2.578555187743115,-8.0390625,6.46875,20.71875,13.03125,-6.1328125,2.693359375,21.390625,-5.75,16.609375
18.185,0,1,0,9.25119521484375,1.89022221032561,0.8433575348268141,9.356540087890625,1.80283384985249,-0.875080706811626,8.949525806154396,1.22822545141499,2.53067115453999,-10.0,5.64453125,21.140625,8.859375,-5.58203125,2.650390625,19.890625,-6.59375,15.1875
18.19,0,1,0,9.11233151904502,1.831564269774365,0.9343371979127515,9.3086560546875,1.85191498376311,-0.9080009796019995,8.877699755859375,1.3012486024175052,2.46842191186626,-11.3203125,4.80859375,21.46875,3.666015625,-5.0703125,2.265625,18.140625,-7.6796875,14.0625
18.195,1,0,0,9.0021982421875,1.74297880859375,0.9756371765381885,9.260772021484375,1.8818425053731451,-0.925358941625874,8.820238916015626,1.35152683703562,2.38582195422312,-13.0,3.5546875,21.890625,-1.77734375,-4.19921875,1.849609375,16.171875,-8.203125,13.0546875
18.2,1,0,0,8.88248815967002,1.673546960694385,0.9624690673828125,9.16979235888877,1.903390320069385,-0.9151835846315015,8.76756647998252,1.3838485600606452,2.3606828374043953,-15.15625,2.396484375,22.21875,-7.0390625,-3.490234375,1.2109375,14.515625,-8.28125,11.921875
18.205,1,0,0,8.92079538623252,1.7322049012456302,0.827196673608501,9.117119921875,1.90937582360686,-0.8565256438841234,8.74841286670127,1.3742717534200202,2.4181436772481453,-20.8125,1.194335938,23.1875,-11.515625,-3.0546875,0.5366210938,13.0234375,-7.41796875,11.09375
18.21,1,0,0,9.260772021484375,1.8722656987325201,0.4734533782591235,9.141061938966896,1.94528884875437,-0.7841010437256886,8.78672009326377,1.36828624890188,2.652775439453125,-34.375,0.4113769531,24.34375,-14.953125,-3.376953125,0.2398681641,11.578125,-5.87890625,9.9296875
18.215,1,0,0,10.04607017091895,1.86628019421438,-0.00396305841229914,9.390058911623145,2.02788880639751,-0.7290344054930615,8.95910261279502,1.37906015625,3.1196447634287603,-55.65625,-0.1643066406,25.21875,-16.890625,-5.0703125,1.46875,10.1171875,-3.701171875,8.4765625
18.22,1,0,0,11.3772462890625,1.516726751341235,-0.536600447100907,10.01733974609375,2.171540906006885,-0.7900865478515625,9.351751685060645,1.4173673828125,3.69664736328125,-80.5,0.2391357422,24.8125,-17.28125,-7.8984375,4.50390625,8.6875,-1.731445313,6.8203125
18.225,1,0,0,12.9765730029502,0.4872200378663135,-0.794874951171875,11.18571015625,2.35350023217876,-0.9277531433350635,10.00776294435645,1.460463013185645,4.17069929248252,-98.8125,0.9560546875,21.703125,-16.046875,-11.125,10.1953125,6.98828125,-1.268554688,4.85546875
18.23,1,0,0,14.29817231935645,-1.31920511499126,-0.40132805332659555,12.7563064453125,2.3008277951649903,-1.17914431750437,10.9845972217002,1.52750065967002,4.34547601342876,-95.9375,4.27734375,15.0234375,-13.2265625,-13.53125,16.8125,5.0625,-4.51171875,2.79296875
18.235,1,0,0,14.393940385762699,-3.1292215700693853,0.6817489227417505,13.9821376953125,1.701080279908765,-1.4760253233637448,12.08592998046875,1.497573138059985,4.00549937719624,-67.875,11.8359375,6.2109375,-8.5078125,-12.8359375,19.75,4.16015625,-11.53125,0.9711914063
18.24,1,0,0,13.11064829591895,-4.086902234131885,2.014720696653735,13.8959464404502,0.731428607202251,-1.5478513736587651,13.0627642578125,1.2820949891362552,3.172317199461865,-27.328125,21.671875,-0.552734375,-1.950195313,-7.15625,12.75,4.67578125,-19.015625,-0.5439453125
18.245,1,0,0,11.4825911670127,-4.280832568359375,3.0526071169443854,12.555193510762699,0.01339256553557965,-1.2641384765625001,13.68525669435645,0.8056488586180615,2.18949741858064,8.9296875,28.671875,-3.205078125,5.6640625,1.19140625,-3.033203125,5.796875,-21.265625,-2.185546875
18.25,1,0,0,10.20887587890625,-4.13957467016499,3.572148876953125,10.93671318359375,-0.3426701125792175,-0.7553706238038135,13.73314072265625,0.16071078640734252,1.577778894288135,43.65625,31.546875,-2.443359375,14.1953125,6.78125,-18.546875,6.94921875,-16.984375,-4.35546875
18.255,1,0,0,9.548076220703125,-3.835511060060645,3.6176387087412603,9.8449572265625,-0.5632359405394995,-0.37289690853256097,13.12022509765625,-0.4231751434448755,1.5693991883550051,70.75,29.390625,-0.2250976563,24.40625,7.1796875,-28.4375,8.2734375,-7.98046875,-6.8046875
18.26,1,0,0,9.332598071779396,-3.337517114748145,3.34709392138877,9.394847314453125,-0.7966706024292505,-0.1907879447477325,12.0188923388877,-0.814627114904939,1.993172881957495,89.5,24.640625,2.0078125,35.71875,3.919921875,-32.09375,9.515625,1.6875,-8.4765625
18.265,1,0,0,9.303867651857521,-2.48757552514751,2.89219560546875,9.409212524904396,-0.988805285399365,-0.1913864951995465,10.54406411623145,-0.945111105358938,2.482787121336865,98.6875,19.71875,3.671875,46.34375,-0.5927734375,-31.015625,10.78125,7.33203125,-8.6875
18.27,1,0,0,9.332598071779396,-1.465251416015625,2.30920750109812,9.51455739795127,-1.122880578368115,-0.30092122111492,8.963891015625,-0.855328543078562,2.85388837890625,97.5625,17.21875,5.0859375,52.9375,-4.08203125,-27.3125,11.6171875,8.3046875,-7.78125
18.275,1,0,0,9.428366138185645,-0.3112462158203125,1.69988317920127,9.5384994140625,-1.149216796875,-0.399831677295127,7.52258161670127,-0.5758054992430615,3.035847705078125,87.5,16.3125,6.16796875,54.5625,-6.328125,-22.09375,11.203125,5.6328125,-6.41796875
18.28,1,0,0,9.55286462451377,0.7284358551393141,1.183932721315015,9.447519751466896,-1.1109095703125,-0.4737526534850305,6.41167204638877,-0.1441010124482355,3.0621839235850103,71.1875,16.953125,6.83203125,50.875,-7.37890625,-15.921875,9.171875,1.791015625,-4.41015625
18.285,1,0,0,9.66778630420127,1.5155296506337401,0.8768763580690015,9.3086560546875,-1.030703815065015,-0.533009144586156,5.8274868413106455,0.379480963110249,3.016694091796875,51.4375,17.796875,7.62109375,42.21875,-7.8046875,-9.1640625,6.52734375,-1.634765625,-2.294921875
18.29,1,0,0,9.70609353076377,2.00035548718313,0.7553706238038135,9.203311181640625,-0.8810662109375,-0.55545478515625,5.8466404545918955,0.8601169463988745,2.916137622560645,30.84375,18.21875,8.7265625,30.640625,-7.32421875,-2.669921875,3.390625,-3.578125,-0.1860351563
18.295,1,0,0,9.619902270998146,2.22780464514314,0.76614453125,9.203311181640625,-0.688931527673186,-0.5958569382020326,6.4739212890625,1.24259066186626,2.767697119140625,11.7578125,17.671875,10.078125,18.59375,-6.51953125,3.6015625,0.2487792969,-3.865234375,1.299804688
18.3,1,0,0,9.51934580078125,2.28526548498689,0.8110358123901881,9.299079248046874,-0.46986207584243905,-0.5961562134279395,7.570465649904396,1.441309399904395,2.636016027586865,-4.55078125,16.265625,11.1171875,7.25,-4.890625,9.671875,-2.275390625,-3.017578125,1.630859375
18.305,1,0,0,9.375693701171874,2.225410442747485,0.897825622607627,9.490615380859374,-0.26785131071159296,-0.635660540796001,8.872911353029396,1.4580688107899902,2.557007373046875,-17.15625,13.9453125,11.4921875,-2.76953125,-3.0859375,15.3828125,-4.2578125,-2.35546875,1.157226563
18.31,1,0,0,9.270348828125,2.05542212561189,1.022324109131885,9.753977563966895,-0.021809680749364898,-0.698508334313811,10.1418382373252,1.3000515017100098,2.50433493701377,-24.921875,11.34375,10.84375,-10.921875,-1.245117188,20.40625,-4.98828125,-2.279296875,0.1691894531
18.315,1,0,0,9.188945972170021,1.79445414391936,1.177348665952795,10.036493359375001,0.16071078640734252,-0.7110778931154396,11.16655654296875,1.0348936680315801,2.4372972905293953,-27.265625,8.8671875,9.9453125,-17.5625,0.7924804688,24.921875,-5.01171875,-2.607421875,-0.7373046875
18.32,1,0,0,9.136273535156251,1.6388310362543699,1.307234106935645,10.27591353029395,0.265157833874563,-0.6871358765138771,11.7603185546875,0.6787561706788136,2.3606828374043953,-26.5625,6.625,8.7421875,-21.640625,2.798828125,28.09375,-4.99609375,-2.59375,-1.05859375
18.325,1,0,0,9.088389501953126,1.48081372717439,1.39821376953125,10.419565625,0.278026667804032,-0.6120177994203455,11.8656634326377,0.2672527603578455,2.29364519092002,-24.28125,4.8828125,7.2890625,-24.421875,5.2890625,30.0625,-4.859375,-1.458007813,-0.4787597656
18.33,1,0,0,9.09317790576377,1.341950030394995,1.4293383908681152,10.4578728515625,0.211288296545564,-0.48901568912368903,11.5304751953125,-0.1303343528410455,2.2864625856943848,-21.25,3.041015625,5.6875,-25.71875,7.5,29.8125,-5.015625,0.9750976563,0.6220703125
18.335,1,0,0,9.160215552248145,1.246181963988745,1.407790576171875,10.4099888232627,0.10661679270794651,-0.41030630951540653,10.9175595703125,-0.417488914446842,2.3834277528081302,-18.484375,1.760742188,3.7890625,-25.953125,9.2421875,27.890625,-5.3671875,3.806640625,1.99609375
18.34,1,0,0,9.260772021484375,1.205480536011255,1.3204022156987552,10.3046439453125,0.03277063522645325,-0.36631285405293945,10.19929907716895,-0.578498976178158,2.5665841796875,-16.5,1.102539063,1.881835938,-25.90625,9.7109375,24.21875,-5.66015625,6.26953125,3.2734375
